scenario_id,task_id,tube_id,time_s,ax_mm_s2,ay_mm_s2,az_mm_s2,motion_type,notes
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.538,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.558,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.578,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.598,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.618,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.638,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.658,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.678,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.698,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.718,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.738,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.758,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.778,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.798,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.818,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.838,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.858,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.878,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.898,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.918,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.938,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.958,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.965,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.965,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.985,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.005,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.025,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.045,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.065,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.085,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.105,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.125,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.145,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.165,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.185,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.205,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.225,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.245,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.265,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.285,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.305,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.325,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.345,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.365,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.385,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.405,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.407,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.407,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.427,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.447,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.467,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.487,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.507,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.527,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.547,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.567,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.587,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.607,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.627,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.647,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.667,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.687,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.707,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.727,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.747,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.767,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.787,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.807,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.827,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.847,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.867,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.887,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.907,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.927,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.947,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.967,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,63.987,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.007,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.027,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.047,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.067,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.087,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.107,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.127,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.147,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.167,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.187,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.207,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.227,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.247,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.267,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.287,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.307,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.327,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.347,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.367,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.387,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.407,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.407,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.427,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.447,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.467,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.487,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.507,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.527,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.547,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.567,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.587,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.607,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.627,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.647,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.667,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.687,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.707,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.727,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.747,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.767,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.787,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.807,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.827,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.847,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,64.849,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
